fecha,provincia,codigo_indec_provincia,departamento,codigo_indec_departamento,localidad,codigo_indec_localidad,origen_de_financiamiento,tipo,ultima_actualizacion,total,positivos
2020-06-01,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,9,3.0
2020-06-01,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,20,5.0
2020-06-01,CABA,2,COMUNA 3,3,BALVANERA,10,Público,Municipal,2020-06-15,24,7.0
2020-06-01,CABA,2,COMUNA 3,3,SAN CRISTOBAL,10,Privado,Privado,2020-06-15,29,7.0
2020-06-01,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,16,2.0
2020-06-01,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,57,10.0
2020-06-01,CABA,2,COMUNA 4,4,BOCA,10,Público,Municipal,2020-06-15,26,5.0
2020-06-01,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Privado,Privado,2020-06-15,15,
2020-06-01,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,177,64.0
2020-06-01,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,177,49.0
2020-06-01,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,35,1.0
2020-06-01,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,117,11.0
2020-06-01,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,44,9.0
2020-06-01,CABA,2,COMUNA 6,6,CABALLITO,10,Público,Municipal,2020-06-15,66,36.0
2020-06-01,CABA,2,COMUNA 6,6,CABALLITO,10,Público,FFAA/Seguridad,2020-06-15,20,7.0
2020-06-01,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,33,15.0
2020-06-01,CABA,2,COMUNA 7,7,FLORES,10,Público,Municipal,2020-06-15,78,38.0
2020-06-01,CABA,2,COMUNA 8,8,VILLA SOLDATI,10,Público,Municipal,2020-06-15,1,1.0
2020-06-01,CABA,2,COMUNA 11,11,VILLA DEVOTO,10,Público,Municipal,2020-06-15,1,
2020-06-01,CABA,2,COMUNA 13,13,BELGRANO,10,Privado,Privado,2020-06-15,3,
2020-06-01,CABA,2,COMUNA 13,13,COLEGIALES,10,Privado,Privado,2020-06-15,3,
2020-06-01,CABA,2,COMUNA 14,14,PALERMO,10,Privado,Privado,2020-06-15,124,20.0
2020-06-01,CABA,2,COMUNA 15,15,PARQUE CHAS,10,Público,Municipal,2020-06-15,39,9.0
2020-06-01,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Privado,Privado,2020-06-15,108,10.0
2020-06-01,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,308,110.0
2020-06-01,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Universitario público,2020-06-15,118,30.0
2020-06-01,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,95,37.0
2020-06-01,Buenos Aires,6,Avellaneda,35,WILDE,10,Público,Provincial,2020-06-15,31,14.0
2020-06-01,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Privado,Privado,2020-06-15,12,
2020-06-01,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,53,2.0
2020-06-01,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Provincial,2020-06-15,2,
2020-06-01,Buenos Aires,6,Lanús,434,VALENTIN ALSINA,10,Público,Provincial,2020-06-15,44,27.0
2020-06-01,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,92,18.0
2020-06-01,Buenos Aires,6,La Matanza,427,GONZALEZ CATAN,10,Público,Provincial,2020-06-15,1,
2020-06-01,Buenos Aires,6,La Matanza,427,RAMOS MEJIA,10,Privado,Privado,2020-06-15,15,2.0
2020-06-01,Buenos Aires,6,La Matanza,427,ISIDRO CASANOVA,10,Público,Provincial,2020-06-15,48,25.0
2020-06-01,Buenos Aires,6,General San Martín,371,VILLA BALLESTER,10,Privado,Privado,2020-06-15,1,
2020-06-01,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Público,Provincial,2020-06-15,9,2.0
2020-06-01,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,17,
2020-06-01,Buenos Aires,6,San Isidro,756,SAN ISIDRO,10,Privado,Privado,2020-06-15,2,
2020-06-01,Buenos Aires,6,Junín,413,JUNIN,50,Público,Provincial,2020-06-15,5,
2020-06-01,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,1,
2020-06-01,Buenos Aires,6,Merlo,539,SAN ANTONIO DE PADUA,10,Público,Municipal,2020-06-15,3,
2020-06-01,Buenos Aires,6,Hurlingham,408,HURLINGHAM,10,Público,Nacional,2020-06-15,36,6.0
2020-06-01,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,7,
2020-06-01,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Obra social,2020-06-15,2,
2020-06-01,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Público,Provincial,2020-06-15,16,1.0
2020-06-01,Buenos Aires,6,Pergamino,623,PERGAMINO,100,Público,Nacional,2020-06-15,39,3.0
2020-06-01,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,178,21.0
2020-06-01,Buenos Aires,6,Olavarría,595,OLAVARRIA,70,Público,Municipal,2020-06-15,7,
2020-06-01,Buenos Aires,6,Quilmes,658,BERNAL,10,Público,Nacional,2020-06-15,61,30.0
2020-06-01,Buenos Aires,6,Quilmes,658,QUILMES OESTE,10,Privado,Privado,2020-06-15,1,
2020-06-01,Buenos Aires,6,Tandil,791,TANDIL,50,Público,Universitario público,2020-06-15,5,
2020-06-01,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,1,
2020-06-01,Chaco,22,San Fernando,140,RESISTENCIA,60,Privado,Privado,2020-06-15,15,1.0
2020-06-01,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,154,30.0
2020-06-01,Chaco,22,25 de Mayo,168,MACHAGAI,20,Público,Provincial,2020-06-15,1,
2020-06-01,Chubut,26,Rawson,77,TRELEW,40,Público,Provincial,2020-06-15,9,
2020-06-01,Chubut,26,Futaleufú,35,ESQUEL,30,Público,Provincial,2020-06-15,1,
2020-06-01,Chubut,26,Biedma,7,PUERTO MADRYN,20,Público,Provincial,2020-06-15,1,
2020-06-01,Chubut,26,Escalante,21,COMODORO RIVADAVIA,30,Público,Provincial,2020-06-15,3,
2020-06-01,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,20,
2020-06-01,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,161,10.0
2020-06-01,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,79,
2020-06-01,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,33,2.0
2020-06-01,Formosa,34,Formosa,14,FORMOSA,20,Público,Provincial,2020-06-15,19,
2020-06-01,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,41,
2020-06-01,Jujuy,38,Ledesma,35,LIBERTADOR GENERAL SAN MARTIN,80,Público,Provincial,2020-06-15,3,
2020-06-01,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,4,
2020-06-01,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,7,
2020-06-01,Mendoza,50,Capital,7,3A. SECCION,10,Público,Provincial,2020-06-15,7,
2020-06-01,Mendoza,50,Capital,7,7A. SECCION,10,Público,Provincial,2020-06-15,12,
2020-06-01,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Público,Provincial,2020-06-15,11,
2020-06-01,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,4,
2020-06-01,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Público,Provincial,2020-06-15,5,
2020-06-01,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,1,
2020-06-01,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,38,4.0
2020-06-01,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,3,
2020-06-01,Río Negro,62,General Roca,42,ALLEN,10,Público,Provincial,2020-06-15,1,1.0
2020-06-01,Río Negro,62,General Roca,42,CIPOLLETTI,400,Público,Provincial,2020-06-15,2,1.0
2020-06-01,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,14,8.0
2020-06-01,Río Negro,62,General Roca,42,GENERAL ROCA,450,Público,Provincial,2020-06-15,1,
2020-06-01,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Público,Provincial,2020-06-15,28,4.0
2020-06-01,Salta,66,Capital,28,SALTA,50,Privado,Privado,2020-06-15,73,
2020-06-01,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,40,1.0
2020-06-01,San Juan,70,Capital,28,SAN JUAN,10,Público,Provincial,2020-06-15,4,
2020-06-01,San Juan,70,Rivadavia,84,RIVADAVIA,10,Público,Provincial,2020-06-15,2,
2020-06-01,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,8,1.0
2020-06-01,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,3,
2020-06-01,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,24,3.0
2020-06-01,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,18,1.0
2020-06-01,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,75,
2020-06-01,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,16,
2020-06-01,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,12,
2020-06-01,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,76,1.0
2020-06-01,Tucumán,90,Monteros,70,MONTEROS,30,Público,Provincial,2020-06-15,1,
2020-06-02,CABA,2,COMUNA 1,1,MONSERRAT,10,Privado,Privado,2020-06-15,1,1.0
2020-06-02,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,36,6.0
2020-06-02,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,597,216.0
2020-06-02,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,148,40.0
2020-06-02,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,402,100.0
2020-06-02,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,8,3.0
2020-06-02,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,11,2.0
2020-06-02,CABA,2,COMUNA 3,3,BALVANERA,10,Público,Municipal,2020-06-15,44,23.0
2020-06-02,CABA,2,COMUNA 3,3,SAN CRISTOBAL,10,Privado,Privado,2020-06-15,21,19.0
2020-06-02,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,16,3.0
2020-06-02,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,74,15.0
2020-06-02,CABA,2,COMUNA 4,4,BOCA,10,Público,Municipal,2020-06-15,59,20.0
2020-06-02,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Privado,Privado,2020-06-15,50,16.0
2020-06-02,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,161,54.0
2020-06-02,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,243,88.0
2020-06-02,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,41,8.0
2020-06-02,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,89,11.0
2020-06-02,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,62,10.0
2020-06-02,CABA,2,COMUNA 6,6,CABALLITO,10,Privado,Privado,2020-06-15,3,3.0
2020-06-02,CABA,2,COMUNA 6,6,CABALLITO,10,Privado,Obra social,2020-06-15,2,
2020-06-02,CABA,2,COMUNA 6,6,CABALLITO,10,Público,Municipal,2020-06-15,72,21.0
2020-06-02,CABA,2,COMUNA 6,6,CABALLITO,10,Público,FFAA/Seguridad,2020-06-15,19,18.0
2020-06-02,CABA,2,COMUNA 7,7,FLORES,10,Privado,Privado,2020-06-15,22,16.0
2020-06-02,CABA,2,COMUNA 7,7,FLORES,10,Público,Municipal,2020-06-15,68,23.0
2020-06-02,CABA,2,COMUNA 8,8,VILLA SOLDATI,10,Público,Municipal,2020-06-15,2,2.0
2020-06-02,CABA,2,COMUNA 13,13,BELGRANO,10,Privado,Privado,2020-06-15,3,
2020-06-02,CABA,2,COMUNA 13,13,COLEGIALES,10,Privado,Privado,2020-06-15,2,
2020-06-02,CABA,2,COMUNA 14,14,PALERMO,10,Privado,Privado,2020-06-15,147,20.0
2020-06-02,CABA,2,COMUNA 14,14,PALERMO,10,Público,FFAA/Seguridad,2020-06-15,2,1.0
2020-06-02,CABA,2,COMUNA 15,15,AGRONOMIA,10,Privado,Privado,2020-06-15,3,2.0
2020-06-02,CABA,2,COMUNA 15,15,PARQUE CHAS,10,Público,Municipal,2020-06-15,45,10.0
2020-06-02,CABA,2,COMUNA 15,15,VILLA CRESPO,10,Privado,Privado,2020-06-15,120,11.0
2020-06-02,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Provincial,2020-06-15,211,61.0
2020-06-02,Buenos Aires,6,La Plata,441,LA PLATA,30,Público,Universitario público,2020-06-15,58,27.0
2020-06-02,Buenos Aires,6,Malvinas Argentinas,515,PABLO NOGUES,60,Público,Municipal,2020-06-15,99,50.0
2020-06-02,Buenos Aires,6,Avellaneda,35,WILDE,10,Público,Provincial,2020-06-15,38,20.0
2020-06-02,Buenos Aires,6,Pilar,638,PRESIDENTE DERQUI,40,Privado,Privado,2020-06-15,15,1.0
2020-06-02,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Nacional,2020-06-15,56,2.0
2020-06-02,Buenos Aires,6,General Pueyrredón,357,MAR DEL PLATA,110,Público,Provincial,2020-06-15,7,
2020-06-02,Buenos Aires,6,Lanús,434,VALENTIN ALSINA,10,Público,Provincial,2020-06-15,46,
2020-06-02,Buenos Aires,6,Morón,568,VILLA SARMIENTO,10,Público,Nacional,2020-06-15,104,26.0
2020-06-02,Buenos Aires,6,La Matanza,427,RAMOS MEJIA,10,Privado,Privado,2020-06-15,7,1.0
2020-06-02,Buenos Aires,6,La Matanza,427,ISIDRO CASANOVA,10,Público,Provincial,2020-06-15,31,10.0
2020-06-02,Buenos Aires,6,General San Martín,371,GENERAL SAN MARTÍN,10,Público,Provincial,2020-06-15,33,15.0
2020-06-02,Buenos Aires,6,Azul,49,AZUL,20,Público,Provincial,2020-06-15,14,
2020-06-02,Buenos Aires,6,Junín,413,JUNIN,50,Público,Provincial,2020-06-15,14,
2020-06-02,Buenos Aires,6,Vicente López,861,OLIVOS,10,Privado,Privado,2020-06-15,2,
2020-06-02,Buenos Aires,6,Hurlingham,408,HURLINGHAM,10,Público,Nacional,2020-06-15,40,10.0
2020-06-02,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Privado,Privado,2020-06-15,38,2.0
2020-06-02,Buenos Aires,6,Bahía Blanca,56,BAHIA BLANCA,10,Público,Provincial,2020-06-15,9,6.0
2020-06-02,Buenos Aires,6,Pergamino,623,PERGAMINO,100,Público,Nacional,2020-06-15,40,8.0
2020-06-02,Buenos Aires,6,Florencio Varela,274,FLORENCIO VARELA,10,Privado,Mixta,2020-06-15,184,32.0
2020-06-02,Buenos Aires,6,Florencio Varela,274,VILLA VATTEONE,10,Público,Provincial,2020-06-15,1,
2020-06-02,Buenos Aires,6,Quilmes,658,BERNAL,10,Público,Nacional,2020-06-15,48,21.0
2020-06-02,Catamarca,10,Capital,49,SAN FERNANDO DEL VALLE DE CATAMARCA,30,Público,Provincial,2020-06-15,13,
2020-06-02,Chaco,22,San Fernando,140,RESISTENCIA,60,Privado,Privado,2020-06-15,5,
2020-06-02,Chaco,22,San Fernando,140,RESISTENCIA,60,Público,Provincial,2020-06-15,219,13.0
2020-06-02,Chubut,26,Rawson,77,TRELEW,40,Público,Provincial,2020-06-15,24,1.0
2020-06-02,Córdoba,14,Capital,14,CORDOBA,10,Privado,Privado,2020-06-15,11,
2020-06-02,Córdoba,14,Capital,14,CORDOBA,10,Público,Provincial,2020-06-15,242,12.0
2020-06-02,Corrientes,18,Capital,21,CORRIENTES,20,Público,Provincial,2020-06-15,51,2.0
2020-06-02,Entre Ríos,30,Paraná,84,PARANA,160,Público,Provincial,2020-06-15,33,
2020-06-02,Jujuy,38,Dr. Manuel Belgrano,21,SAN SALVADOR DE JUJUY,60,Público,Provincial,2020-06-15,26,
2020-06-02,La Pampa,42,Capital,21,SANTA ROSA,20,Público,Provincial,2020-06-15,2,
2020-06-02,La Rioja,46,Capital,14,LA RIOJA,10,Público,Provincial,2020-06-15,13,
2020-06-02,Mendoza,50,Capital,7,3A. SECCION,10,Público,Provincial,2020-06-15,5,
2020-06-02,Mendoza,50,Capital,7,7A. SECCION,10,Público,Provincial,2020-06-15,11,
2020-06-02,Mendoza,50,Guaymallén,28,GUAYMALLEN,20,Público,Provincial,2020-06-15,10,
2020-06-02,Mendoza,50,Godoy Cruz,21,GODOY CRUZ,10,Público,Provincial,2020-06-15,3,
2020-06-02,Mendoza,50,San Rafael,105,SAN RAFAEL  (CIUDAD DE SAN RAFAEL),210,Público,Provincial,2020-06-15,5,
2020-06-02,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Privado,Privado,2020-06-15,7,
2020-06-02,Misiones,54,Capital,28,POSADAS (MUNICIPIO DE POSADAS),30,Público,Provincial,2020-06-15,20,
2020-06-02,Neuquén,58,Confluencia,35,NEUQUEN,70,Privado,Privado,2020-06-15,9,3.0
2020-06-02,Neuquén,58,Confluencia,35,NEUQUEN,70,Público,Provincial,2020-06-15,33,12.0
2020-06-02,Río Negro,62,Adolfo Alsina,7,VIEDMA,90,Público,Provincial,2020-06-15,9,1.0
2020-06-02,Río Negro,62,General Roca,42,CATRIEL,360,Público,Provincial,2020-06-15,1,
2020-06-02,Río Negro,62,General Roca,42,CIPOLLETTI,400,Privado,Privado,2020-06-15,2,2.0
2020-06-02,Río Negro,62,General Roca,42,CIPOLLETTI,400,Público,Provincial,2020-06-15,2,
2020-06-02,Río Negro,62,General Roca,42,GENERAL ROCA,450,Privado,Privado,2020-06-15,20,3.0
2020-06-02,Río Negro,62,General Roca,42,GENERAL ROCA,450,Público,Provincial,2020-06-15,2,2.0
2020-06-02,Río Negro,62,Bariloche,21,SAN CARLOS DE BARILOCHE,60,Público,Provincial,2020-06-15,20,4.0
2020-06-02,Salta,66,Capital,28,SALTA,50,Privado,Privado,2020-06-15,45,
2020-06-02,Salta,66,Capital,28,SALTA,50,Público,Provincial,2020-06-15,49,8.0
2020-06-02,San Juan,70,Capital,28,SAN JUAN,10,Público,Provincial,2020-06-15,11,
2020-06-02,San Luis,74,La Capital,56,SAN LUIS,150,Público,Provincial,2020-06-15,14,
2020-06-02,Santa Cruz,78,Güer Aike,21,RIO GALLEGOS,40,Público,Provincial,2020-06-15,22,
2020-06-02,Santa Cruz,78,Lago Argentino,28,EL CALAFATE,10,Público,Nacional,2020-06-15,2,
2020-06-02,Santa Fe,82,General López,42,VENADO TUERTO,290,Privado,Privado,2020-06-15,1,
2020-06-02,Santa Fe,82,La Capital,63,SANTA FE,170,Público,Provincial,2020-06-15,27,
2020-06-02,Santa Fe,82,Rosario,84,ROSARIO,270,Privado,Privado,2020-06-15,19,2.0
2020-06-02,Santa Fe,82,Rosario,84,ROSARIO,270,Público,Municipal,2020-06-15,97,
2020-06-02,Santiago del Estero,86,Capital,49,SANTIAGO DEL ESTERO,110,Público,Provincial,2020-06-15,83,1.0
2020-06-02,Tierra del Fuego,94,Ushuaia,14,USHUAIA,20,Público,Provincial,2020-06-15,3,
2020-06-02,Tucumán,90,Capital,84,SAN MIGUEL DE TUCUMAN,10,Público,Provincial,2020-06-15,58,
2020-06-03,SIN ESPECIFICAR,99,SIN ESPECIFICAR,0,CIUDAD DE BUENOS AIRES,10,Privado,Privado,2020-06-15,1,
2020-06-03,CABA,2,COMUNA 1,1,MONSERRAT,10,Privado,Privado,2020-06-15,1,
2020-06-03,CABA,2,COMUNA 1,1,RETIRO,10,Privado,Privado,2020-06-15,66,22.0
2020-06-03,CABA,2,COMUNA 2,2,RECOLETA,10,Privado,Privado,2020-06-15,678,203.0
2020-06-03,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Municipal,2020-06-15,88,26.0
2020-06-03,CABA,2,COMUNA 2,2,RECOLETA,10,Público,Universitario público,2020-06-15,497,108.0
2020-06-03,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Privado,2020-06-15,6,1.0
2020-06-03,CABA,2,COMUNA 3,3,BALVANERA,10,Privado,Obra social,2020-06-15,14,4.0
2020-06-03,CABA,2,COMUNA 3,3,BALVANERA,10,Público,Municipal,2020-06-15,60,22.0
2020-06-03,CABA,2,COMUNA 4,4,BARRACAS,10,Privado,Privado,2020-06-15,16,2.0
2020-06-03,CABA,2,COMUNA 4,4,BARRACAS,10,Público,Municipal,2020-06-15,62,19.0
2020-06-03,CABA,2,COMUNA 4,4,BOCA,10,Público,Municipal,2020-06-15,85,34.0
2020-06-03,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Privado,Privado,2020-06-15,43,20.0
2020-06-03,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Nacional,2020-06-15,255,82.0
2020-06-03,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,Municipal,2020-06-15,271,98.0
2020-06-03,CABA,2,COMUNA 4,4,PARQUE PATRICIOS,10,Público,FFAA/Seguridad,2020-06-15,68,2.0
2020-06-03,CABA,2,COMUNA 5,5,ALMAGRO,10,Privado,Privado,2020-06-15,144,32.0
2020-06-03,CABA,2,COMUNA 5,5,BOEDO,10,Privado,Privado,2020-06-15,47,4.0
2020-06-03,CABA,2,COMUNA 6,6,CABALLITO,10,Privado,Privado,2020-06-15,2,2.0
2020-06-03,CABA,2,COMUNA 6,6,CABALLITO,10,Público,Municipal,2020-06-15,82,40.0
2020-06-03,CABA,2,COMUNA 6,6,CABALLITO,10,Público,FFAA/Seguridad,2020-06-15,14,5.0
